token_text,start_capital,all_capital,capital_ratio,length,vowel_ratio,number_of_vowels,numeric_charecter,numeric_ratio,number_of_nonAlphanumeric,nonAlphanumericRatio,previous_word_text,prev_start_capital,prev_all_capital,prev_capital_ratio,prev_length,prev_vowel_ratio,prev_number_of_vowels,prev_numeric_charecter,prev_numeric_ratio,prev_number_of_nonAlphanumeric,prev_nonAlphanumericRatio,next_word_text,next_start_capital,next_all_capital,next_capital_ratio,next_length,next_vowel_ratio,next_number_of_vowels,next_numeric_charecter,next_numeric_ratio,next_number_of_nonAlphanumeric,next_nonAlphanumericRatio,class
anlaþmasýna,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,,0,0,0.1406458770479049,6,1.5178442132754384,2.3170737623761473,0.3541356893778142,0.10817964737416523,0.0010903192406952402,0.00012122500715514484,kaldý,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
kaldý,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,anlaþmasýna,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,Rutte,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,11
Rutte,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,kaldý,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.14380122800203304,6,1.5875539181514058,2.3254328765548085,0.3626401794552371,0.10271957090992805,0.0009449433419358756,0.00010373931385226207,10
mülteci,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.1406555090077082,6,1.5179481609684444,2.3172324443212493,0.354159941924683,0.108187055924184,0.0010903939098666341,0.00012122500715514484,FON9NdfesI,1,0,0.5,10,2.0,3.0,1.0,0.1,0.0,0.0,11
FON9NdfesI,1,0,0.5,10,2.0,3.0,1.0,0.1,0.0,0.0,mülteci,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Hollanda,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,11
Hollanda,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,FON9NdfesI,1,0,0.5,10,2.0,3.0,1.0,0.1,0.0,0.0,,0,0,0.14381107605216328,6,1.5876626398277618,2.325592130963557,0.36266501442164273,0.10272660553332964,0.0009450080552177504,0.00010373931385226205,6
MiOqbVjfwB,1,0,0.4,10,4.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.1406651416271444,6,1.5180521157801803,2.3173911371334883,0.35418419613245755,0.1081944649815682,0.0010904685841516544,0.00012122500715514484,,0,0,0.14382092477672515,6,1.5877713689497879,2.325751396278649,0.36268985108884044,0.10273364063848874,0.0009450727729314347,0.00010373931385226208,11
Baþbakaný,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,,0,0,0.14067477490625874,6,1.5181560777111336,2.3175498408136104,0.35420845200125173,0.10820187454635259,0.0010905432635506514,0.00012122500715514484,baðlý,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,6
baðlý,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,Baþbakaný,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,,0,0,0.14383077417576476,6,1.5878801055179943,2.3259106725008296,0.36271468945694685,0.10274067622543837,0.0009451374950772321,0.00010373931385226207,11
Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.1406844088450963,6,1.518260046761792,2.3177085553623575,0.3542327095311792,0.10820928461857189,0.0010906179480639749,0.00012122500715514484,,0,0,0.14384062424932836,6,1.5879888495328909,2.3260699596308463,0.3627395295260782,0.10274771229421152,0.0009452022216554458,0.00010373931385226208,8
piyasa,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,,0,0,0.14069404344370232,6,1.5183640229326425,2.317867280780476,0.3542569687223538,0.10821669519826088,0.0010906926376919755,0.00012122500715514484,oldu,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,11
oldu,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,piyasa,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,en,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,11
en,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,oldu,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,þirketi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
þirketi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,en,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,iE1ChbtfT1,0,0,0.3,10,3.0,2.0,2.0,0.2,0.0,0.0,11
iE1ChbtfT1,0,0,0.3,10,3.0,2.0,2.0,0.2,0.0,0.0,þirketi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,yüksek,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,11
yüksek,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,iE1ChbtfT1,0,0,0.3,10,3.0,2.0,2.0,0.2,0.0,0.0,Amazon,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,11
Amazon,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,yüksek,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,ikinci,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,7
ikinci,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Amazon,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,lenvVLRIe5,0,0,0.4,10,2.0,3.0,1.0,0.1,0.0,0.0,11
lenvVLRIe5,0,0,0.4,10,2.0,3.0,1.0,0.1,0.0,0.0,ikinci,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,dünyanýn,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,11
dünyanýn,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,lenvVLRIe5,0,0,0.4,10,2.0,3.0,1.0,0.1,0.0,0.0,deðeri,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,8
deðeri,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,dünyanýn,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,,0,0,0.14385047499746212,6,1.5880976009949872,2.3262292576694454,0.3627643712963512,0.10275474884484116,0.0009452669526663796,0.00010373931385226207,11
Lir0J0KpId,1,0,0.4,10,3.0,2.0,2.0,0.2,0.0,0.0,,0,0,0.140703678702122,6,1.5184680062241733,2.3180260170687093,0.3542812295748893,0.1082241062854543,0.0010907673324350034,0.00012122500715514485,Tacikistan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,11
Tacikistan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Lir0J0KpId,1,0,0.4,10,3.0,2.0,2.0,0.2,0.0,0.0,,0,0,0.14386032642021224,6,1.5882063599047938,2.3263885666173754,0.3627892147678823,0.10276178587736032,0.000945331688110337,0.0001037393138522621,8
ile,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.14071331462040043,6,1.5185719966368718,2.3181847642278015,0.35430549208889933,0.1082315178801869,0.0010908420322934087,0.00012122500715514485,,0,0,0.14387017851762496,6,1.5883151262628203,2.326547886475382,0.3628140599407878,0.102768823391802,0.0009453964279876216,0.00010373931385226208,11
seyahat,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.1407229511985829,6,1.5186759941712258,2.3183435222584974,0.35432975626449775,0.10823892998249343,0.001090916737267542,0.00012122500715514485,,0,0,0.1438800312897464,6,1.5884239000695772,2.326707217244213,0.36283890681518455,0.1027758613881992,0.0009454611722985371,0.00010373931385226211,11
Özbekistan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,,0,0,0.14073258843671457,6,1.5187799988277229,2.3185022911615425,0.35435402210179845,0.10824634259240869,0.0010909914473577534,0.00012122500715514485,,0,0,0.14388988473662284,6,1.5885326813255745,2.3268665589246162,0.3628637553911889,0.10278289986658491,0.000945525921043387,0.0001037393138522621,8
vizesiz,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.14074222633484065,6,1.5188840106068509,2.3186610709376803,0.3543782896009151,0.1082537557099674,0.0010910661625643935,0.00012122500715514485,,0,0,0.14389973885830046,6,1.588641470031322,2.3270259115173384,0.3628886056689174,0.10278993882699215,0.000945590674222475,0.00010373931385226211,11
arasýnda,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,,0,0,0.14075186489300634,6,1.5189880295090976,2.3188198615876554,0.35440255876196164,0.10826116933520434,0.0010911408828878123,0.00012122500715514485,,0,0,0.1439095936548255,6,1.5887502661873303,2.327185275023126,0.36291345764848654,0.10279697826945394,0.0009456554318361047,0.0001037393138522621,11
baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.14076150411125676,6,1.5190920555349507,2.3189786631122127,0.35442682958505173,0.10826858346815431,0.0010912156083283608,0.00012122500715514485,AgsSbTERpQ,1,0,0.6,10,4.0,2.0,0.0,0.0,0.0,0.0,11
AgsSbTERpQ,1,0,0.6,10,4.0,2.0,0.0,0.0,0.0,0.0,baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.14391944912624413,6,1.5888590697941092,2.327344649442728,0.362938311330013,0.10280401819400328,0.0009457201938845801,0.00010373931385226212,11
Bankasý,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.14077114398963722,6,1.5191960886848983,2.319137475512097,0.35445110207029934,0.10827599810885202,0.001091290338886389,0.00012122500715514485,udhd4sSAc9,0,0,0.2,10,3.0,2.0,2.0,0.2,0.0,0.0,7
udhd4sSAc9,0,0,0.2,10,3.0,2.0,2.0,0.2,0.0,0.0,Bankasý,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,bulunan,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
bulunan,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,udhd4sSAc9,0,0,0.2,10,3.0,2.0,2.0,0.2,0.0,0.0,Ziraat,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,11
Ziraat,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,bulunan,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,saldýrýda,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,7
saldýrýda,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Ziraat,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,taþlý,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
taþlý,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,saldýrýda,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,qyd8Nc3PTD,0,0,0.4,10,8.0,0.0,2.0,0.2,0.0,0.0,11
qyd8Nc3PTD,0,0,0.4,10,8.0,0.0,2.0,0.2,0.0,0.0,taþlý,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,bulunuldu,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,11
bulunuldu,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,qyd8Nc3PTD,0,0,0.4,10,8.0,0.0,2.0,0.2,0.0,0.0,Yunanistan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,11
Yunanistan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,bulunuldu,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,8
de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,Yunanistan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,þubesine,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,11
þubesine,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,Gümülicne,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,8
Gümülicne,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,þubesine,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,,0,0,0.14392930527260256,6,1.5889678808521692,2.3275040347768905,0.3629631667136131,0.1028110586006732,0.0009457849603682045,0.00010373931385226211,8
tehdit,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.14078078452819287,6,1.519300128959428,2.319296298788053,0.3544753762178182,0.10828341325733229,0.0010913650745622476,0.00012122500715514486,x7aefbFDiw,0,0,0.2,10,2.0,3.0,1.0,0.1,0.0,0.0,11
x7aefbFDiw,0,0,0.2,10,2.0,3.0,1.0,0.1,0.0,0.0,tehdit,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,Twitter,1,0,0.14285714285714285,7,2.5,2.0,0.0,0.0,0.0,0.0,11
Twitter,1,0,0.14285714285714285,7,2.5,2.0,0.0,0.0,0.0,0.0,x7aefbFDiw,0,0,0.2,10,2.0,3.0,1.0,0.1,0.0,0.0,a,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,11
a,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,Twitter,1,0,0.14285714285714285,7,2.5,2.0,0.0,0.0,0.0,0.0,den,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
den,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,a,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0vprO8PRUQ,0,0,0.5,10,3.0,2.0,2.0,0.2,0.0,0.0,11
0vprO8PRUQ,0,0,0.5,10,3.0,2.0,2.0,0.2,0.0,0.0,den,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Ýsrail,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,11
Ýsrail,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,0vprO8PRUQ,0,0,0.5,10,3.0,2.0,2.0,0.2,0.0,0.0,,0,0,0.14393916209394708,6,1.589076699362021,2.3276634310263615,0.3629880237994037,0.1028180994894967,0.0009458497312872819,0.00010373931385226212,8
oWK76kOOpp,0,0,0.4,10,1.6666666666666667,3.0,2.0,0.2,0.0,0.0,,0,0,0.14079042572696893,6,1.519404176359028,2.3194551329408264,0.3544996520277222,0.10829082891362987,0.0010914398153562869,0.00012122500715514486,uçaðý,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,11
uçaðý,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,oWK76kOOpp,0,0,0.4,10,1.6666666666666667,3.0,2.0,0.2,0.0,0.0,Hava,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,11
Hava,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,uçaðý,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,qVeh27FVds,0,0,0.3,10,7.0,1.0,2.0,0.2,0.0,0.0,7
qVeh27FVds,0,0,0.3,10,7.0,1.0,2.0,0.2,0.0,0.0,Hava,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,Kuvvetlerine,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,11
Kuvvetlerine,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,qVeh27FVds,0,0,0.3,10,7.0,1.0,2.0,0.2,0.0,0.0,ait,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,7
ait,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,Kuvvetlerine,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,Ýngiltere,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,11
Ýngiltere,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,ait,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,gösteri,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,8
gösteri,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Ýngiltere,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,düþtü,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
düþtü,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,gösteri,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.14394901959032388,6,1.5891855253241742,2.327822838191888,0.3630128825875012,0.1028251408605068,0.0009459145066421161,0.00010373931385226212,11
73,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.14080006758601066,6,1.519508230884186,2.3196139779711604,0.35452392950012507,0.10829824507777956,0.0010915145612688576,0.00012122500715514486,Fenerbahçe,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,11
Fenerbahçe,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,73,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,nde,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,7
nde,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Fenerbahçe,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Ligi,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,11
Ligi,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,nde,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,maðlup,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,7
maðlup,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,Ligi,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,0cemLJeLZo,0,0,0.4,10,2.0,3.0,1.0,0.1,0.0,0.0,11
0cemLJeLZo,0,0,0.4,10,2.0,3.0,1.0,0.1,0.0,0.0,maðlup,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,FOX,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
FOX,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,0cemLJeLZo,0,0,0.4,10,2.0,3.0,1.0,0.1,0.0,0.0,Maccabi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,7
Maccabi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,FOX,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,ekibi,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,7
ekibi,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,Maccabi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Doðuþ,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,11
Doðuþ,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,ekibi,0,0,0.0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,puxH9U,0,0,0.3333333333333333,6,1.5,2.0,1.0,0.16666666666666666,0.0,0.0,7
puxH9U,0,0,0.3333333333333333,6,1.5,2.0,1.0,0.16666666666666666,0.0,0.0,Doðuþ,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,aa_spor,0,0,0.0,7,1.0,3.0,0.0,0.0,1.0,0.14285714285714285,11
aa_spor,0,0,0.0,7,1.0,3.0,0.0,0.0,1.0,0.14285714285714285,puxH9U,0,0,0.3333333333333333,6,1.5,2.0,1.0,0.16666666666666666,0.0,0.0,Ýsrail,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,11
Ýsrail,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,aa_spor,0,0,0.0,7,1.0,3.0,0.0,0.0,1.0,0.14285714285714285,Avrupa,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,8
Avrupa,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Ýsrail,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,etti,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,7
etti,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Avrupa,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,87,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,11
87,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,etti,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,u,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,11
u,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,87,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,THY,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,11
THY,1,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,u,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.14395887776177918,6,1.5892943587391395,2.327982256274219,0.3630377430780221,0.10283218271373652,0.0009459792864330107,0.00010373931385226214,7
ardýndan,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,,0,0,0.1408097101053632,6,1.5196122925353905,2.319772833879801,0.35454820863514086,0.10830566174981611,0.00109158931230031,0.00012122500715514486,yanýnda,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
yanýnda,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ardýndan,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,11
Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,yanýnda,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Suat,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,9
Suat,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,ilk,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,10
ilk,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Suat,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,deneyiminin,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,11
deneyiminin,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,ilk,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Karagöz,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,11
Karagöz,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,deneyiminin,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,Merve,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,10
Merve,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Karagöz,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,yardak,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,10
yardak,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,Merve,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,yaþta,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
yaþta,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,yardak,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,gölge,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
gölge,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,yaþta,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,çalýþmaya,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,9
çalýþmaya,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,gölge,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,ustalarýndan,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,11
ustalarýndan,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,çalýþmaya,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,olarak,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,11
olarak,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,ustalarýndan,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,yýllýk,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,11
yýllýk,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,olarak,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,hayali,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,11
hayali,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,yýllýk,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,Ýlken,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,11
Ýlken,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,hayali,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,oldu,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,11
oldu,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Ýlken,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,kadýn,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,11
kadýn,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,oldu,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Geleneksel,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,11
Geleneksel,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,kadýn,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,baþlayan,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,7
baþlayan,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Geleneksel,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,zgnwwDfk6F,0,0,0.2,10,9.0,0.0,1.0,0.1,0.0,0.0,11
zgnwwDfk6F,0,0,0.2,10,9.0,0.0,1.0,0.1,0.0,0.0,baþlayan,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,nin,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,11
nin,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,zgnwwDfk6F,0,0,0.2,10,9.0,0.0,1.0,0.1,0.0,0.0,ün,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,11
